Disease,Disease_id,Gene,Gene_id,UniProt,Gene_Full_Name,Protein_Class,N_diseases_g,DSI_g,DPI_g,pLI,Score_gda,EL_gda,EI_gda,N_PMIDs,N_SNPs_gda,First_Ref,Last_Ref
Autism Spectrum Disorders,C1510586,LRP2BP,55805,Q9P2M1,LRP2 binding protein,,10,0.821,0.269,2.3523E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TRERF1,55809,Q96PN7,transcriptional regulating factor 1,,22,0.729,0.346,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PAG1,55824,Q9NWQ8,phosphoprotein membrane anchor with glycosphingolipid microdomains 1,,174,0.505,0.808,0.017764,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,ASH1L,55870,Q9NR48,ASH1 like histone lysine methyltransferase,,63,0.623,0.577,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MAPK3,5595,P27361,mitogen-activated protein kinase 3,Kinase,647,0.379,0.885,0.036884,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,MAPK7,5598,Q13164,mitogen-activated protein kinase 7,Kinase,127,0.553,0.654,0.0031023,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,PRLR,5618,P16471,prolactin receptor,Signaling,110,0.572,0.692,0.98732,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,PRODH,5625,O43272,proline dehydrogenase 1,Enzyme,85,0.612,0.692,5.3577E-12,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,DIABLO,56616,Q9NR28,diablo IAP-binding mitochondrial protein,,108,0.555,0.692,2.5722E-06,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PSEN2,5664,P49810,presenilin 2,Enzyme,146,0.55,0.654,0.00053736,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,RETN,56729,Q9HD89,resistin,,302,0.454,0.808,0.036545,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,CELF4,56853,Q9BZC1,CUGBP Elav-like family member 4,,25,0.743,0.385,0.99817,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ARNTL2,56938,Q8WYA1,aryl hydrocarbon receptor nuclear translocator like 2,Transcription factor,41,0.644,0.654,6.0435E-10,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,ACKR3,57007,P25106,atypical chemokine receptor 3,G-protein coupled receptor,400,0.428,0.885,0.39134,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,PCBP4,57060,P57723,poly(rC) binding protein 4,Enzyme,147,0.523,0.808,0.0023713,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,PSMD12,5718,O00232,"proteasome 26S subunit, non-ATPase 12",Enzyme modulator,105,0.578,0.808,0.99984,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ATP10A,57194,O60312,ATPase phospholipid transporting 10A (putative),Transporter,10,0.792,0.346,0.0018269,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,SENP7,57337,Q9BQF6,SUMO specific peptidase 7,Enzyme,17,0.821,0.192,0.073339,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PTGS1,5742,P23219,prostaglandin-endoperoxide synthase 1,Enzyme,318,0.46,0.885,6.2425E-07,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MIR451A,574411,,microRNA 451a,,177,0.505,0.769,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ERMN,57471,Q8TAM6,ermin,,4,0.861,0.115,0.000011805,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,TAOK1,57551,Q7L7X3,TAO kinase 1,Kinase,19,0.792,0.269,0.99787,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SEMA6A,57556,Q9H2E6,semaphorin 6A,Signaling,211,0.486,0.808,0.99976,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,VPS18,57617,Q9P253,VPS18 core subunit of CORVET and HOPS complexes,Transporter,5,0.861,0.115,0.4761,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,PTPN4,5775,P29074,protein tyrosine phosphatase non-receptor type 4,,54,0.633,0.538,0.99663,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,PTPRA,5786,P18433,protein tyrosine phosphatase receptor type A,Enzyme,91,0.573,0.654,0.99998,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,PTPRG,5793,P23470,protein tyrosine phosphatase receptor type G,Enzyme,70,0.619,0.731,5.0736E-06,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ZNF462,58499,Q96JM2,zinc finger protein 462,Transcription factor,34,0.711,0.462,1,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,RAB2A,5862,P61019,"RAB2A, member RAS oncogene family",,23,0.722,0.385,0.98913,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,RANBP1,5902,P43487,RAN binding protein 1,Enzyme modulator,18,0.736,0.615,0.82235,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,RANGAP1,5905,P46060,Ran GTPase activating protein 1,Enzyme modulator,49,0.617,0.538,0.025531,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,KDM5A,5927,P29375,lysine demethylase 5A,,69,0.597,0.731,1,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,HRH4,59340,Q9H3N8,histamine receptor H4,G-protein coupled receptor,48,0.659,0.462,5.2213E-08,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,OPN1LW,5956,P04000,"opsin 1, long wave sensitive",G-protein coupled receptor,197,0.497,0.808,0.97535,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,REST,5978,Q13127,RE1 silencing transcription factor,Transcription factor,178,0.535,0.808,0.99186,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,RFC1,5981,P35251,replication factor C subunit 1,,144,0.541,0.808,0.97305,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,RHCE,6006,P18577,Rh blood group CcEe antigens,,44,0.666,0.5,0.0011629,0.01,,1,1,0,2006,2006
Autism Spectrum Disorders,C1510586,RHD,6007,Q02161,Rh blood group D antigen,,67,0.612,0.654,0.000028534,0.01,,1,1,0,2006,2006
Autism Spectrum Disorders,C1510586,RIT2,6014,Q99578,Ras like without CAAX 2,Enzyme modulator,46,0.647,0.538,0.00063244,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,RPS6,6194,P62753,ribosomal protein S6,Nucleic acid binding,117,0.547,0.692,0.9759,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,MIR484,619553,,microRNA 484,,48,0.638,0.577,,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CLIP1,6249,P30622,CAP-Gly domain containing linker protein 1,Cellular structure,79,0.617,0.654,0.68088,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,S100A1,6271,P23297,S100 calcium binding protein A1,Calcium-binding protein,396,0.421,0.846,0.0060044,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SORT1,6272,Q99523,sortilin 1,Transporter,111,0.573,0.615,0.99987,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SAA1,6288,P0DJI8,serum amyloid A1,Transporter,188,0.513,0.808,0.01493,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SAA2,6289,P0DJI9,serum amyloid A2,Transporter,103,0.568,0.731,2.7019E-06,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SAFB,6294,Q15424,scaffold attachment factor B,,76,0.592,0.654,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ACSM3,6296,Q53FZ2,acyl-CoA synthetase medium chain family member 3,Enzyme,69,0.623,0.615,1.441E-14,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SAT1,6303,P21673,spermidine/spermine N1-acetyltransferase 1,,135,0.539,0.808,0.8706,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SCN8A,6334,Q9UQD0,sodium voltage-gated channel alpha subunit 8,Ion channel,302,0.51,0.731,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SCT,6343,P09683,secretin,,230,0.484,0.846,1.4425E-07,0.01,,1,1,0,2005,2005
Autism Spectrum Disorders,C1510586,CCL7,6354,P80098,C-C motif chemokine ligand 7,Signaling,124,0.548,0.846,0.00089294,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,CCL11,6356,P51671,C-C motif chemokine ligand 11,Signaling,250,0.473,0.885,0.010211,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CCL17,6361,Q92583,C-C motif chemokine ligand 17,Signaling,162,0.518,0.808,0.00013932,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SDC4,6385,P31431,syndecan 4,Extracellular structure,71,0.603,0.615,0.0041475,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,CXCL12,6387,P48061,C-X-C motif chemokine ligand 12,,626,0.379,0.846,0.11851,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ZNF335,63925,Q9H4Z2,zinc finger protein 335,Transcription factor,45,0.711,0.462,6.8885E-07,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,LIN7B,64130,Q9HAP6,"lin-7 homolog B, crumbs cell polarity complex component",Cell-cell junction,4,0.89,0.115,0.85352,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,SET,6418,Q01105,SET nuclear proto-oncogene,Enzyme modulator,183,0.507,0.808,0.99597,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,TFB2M,64216,Q9H5Q4,"transcription factor B2, mitochondrial",,7,0.861,0.231,8.7667E-06,0.01,,1,1,1,2018,2018
Autism Spectrum Disorders,C1510586,TOR3A,64222,Q9H497,torsin family 3 member A,Chaperone,5,0.861,0.231,2.3045E-12,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,NSD1,64324,Q96L73,nuclear receptor binding SET domain protein 1,Epigenetic regulator,247,0.505,0.769,1,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,GALNT17,64409,Q6IS24,polypeptide N-acetylgalactosaminyltransferase 17,Enzyme,3,0.931,0.115,0.11671,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SHBG,6462,P04278,sex hormone binding globulin,,368,0.438,0.808,1.2538E-06,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,P2RY12,64805,Q9H244,purinergic receptor P2Y12,G-protein coupled receptor,153,0.533,0.731,0.0016859,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,BMP1,649,P13497,bone morphogenetic protein 1,,121,0.554,0.769,0.00088564,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SKIL,6498,P12757,SKI like proto-oncogene,,58,0.621,0.538,0.98512,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SLC1A2,6506,P43004,solute carrier family 1 member 2,Transporter,208,0.511,0.731,0.71036,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,RTN4R,65078,Q9BZR6,reticulon 4 receptor,,75,0.595,0.692,0.95882,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,UPF3B,65109,Q9BZI7,UPF3B regulator of nonsense mediated mRNA decay,,99,0.619,0.615,0.98497,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SLC2A3,6515,P11169,solute carrier family 2 member 3,Transporter,144,0.534,0.769,0.010333,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,SLC3A2,6520,P08195,solute carrier family 3 member 2,Transporter,108,0.565,0.731,4.2163E-08,0.01,,1,1,0,2020,2020
Autism Spectrum Disorders,C1510586,PCDH15,65217,Q96QU1,protocadherin related 15,,94,0.601,0.577,8.0283E-25,0.01,,0,1,0,2016,2016
Autism Spectrum Disorders,C1510586,SLC6A1,6529,P30531,solute carrier family 6 member 1,Transporter,106,0.592,0.538,0.99993,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SLC6A2,6530,P23975,solute carrier family 6 member 2,Transporter,238,0.49,0.846,0.081524,0.01,,0,1,0,2014,2014
Autism Spectrum Disorders,C1510586,LGALS7B,653499,P47929,galectin 7B,,61,0.61,0.731,0.21829,0.01,,1,1,0,2006,2006
Autism Spectrum Disorders,C1510586,SLC6A8,6535,P48029,solute carrier family 6 member 8,Transporter,274,0.476,0.846,0.99778,0.01,,1,1,0,2007,2007
Autism Spectrum Disorders,C1510586,SLC12A3,6559,P55017,solute carrier family 12 member 3,Transporter,252,0.493,0.808,3.0324E-32,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,SLC18A1,6570,P54219,solute carrier family 18 member A1,Transporter,45,0.647,0.462,2.8012E-21,0.01,,1,1,4,2017,2017
Autism Spectrum Disorders,C1510586,SMARCB1,6598,Q12824,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1",Nucleic acid binding,448,0.434,0.846,0.9971,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,SNCB,6620,Q16143,synuclein beta,Transporter,60,0.619,0.577,0.068062,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SNCG,6623,O76070,synuclein gamma,Transporter,122,0.55,0.615,0.0008475,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,SNRNP70,6625,P08621,small nuclear ribonucleoprotein U1 subunit 70,Nucleic acid binding,67,0.595,0.692,0.99926,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,SNRPN,6638,P63162;Q9Y675,small nuclear ribonucleoprotein polypeptide N,Nucleic acid binding,183,0.538,0.731,0.043181,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,SOAT1,6646,P35610,sterol O-acyltransferase 1,Enzyme,389,0.424,0.846,7.3621E-10,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SOD3,6649,P08294,superoxide dismutase 3,Enzyme,138,0.531,0.808,0.00072272,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,SOX3,6658,P41225,SRY-box transcription factor 3,Transcription factor,151,0.535,0.731,0.44948,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,DST,667,Q03001,dystonin,Cellular structure,147,0.552,0.846,1,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SPAST,6683,Q9UBP0,spastin,Cellular structure,138,0.579,0.577,0.99939,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SPINT1,6692,O43278,"serine peptidase inhibitor, Kunitz type 1",,96,0.57,0.577,0.000010175,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SPN,6693,P16150,sialophorin,,101,0.563,0.692,0.014408,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,BRCA1,672,P38398,BRCA1 DNA repair associated,Enzyme,747,0.367,0.923,9.2157E-29,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,SRF,6722,P11831,serum response factor,Transcription factor,147,0.534,0.808,0.97545,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SRY,6736,Q05066,sex determining region Y,Transcription factor,315,0.456,0.808,,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,SSTR4,6754,P31391,somatostatin receptor 4,G-protein coupled receptor,273,0.469,0.846,3.6978E-13,0.01,,1,1,1,2017,2017
Autism Spectrum Disorders,C1510586,ST14,6768,Q9Y5Y6,suppression of tumorigenicity 14,Enzyme,170,0.514,0.769,0.56042,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,STAT5A,6776,P42229,signal transducer and activator of transcription 5A,Nucleic acid binding,318,0.445,0.808,0.99994,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,STAT5B,6777,P51692,signal transducer and activator of transcription 5B,Nucleic acid binding,357,0.442,0.808,0.99988,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,BRS3,680,P32247,bombesin receptor subtype 3,G-protein coupled receptor,261,0.474,0.846,0.94849,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,TAL1,6886,P17542,"TAL bHLH transcription factor 1, erythroid differentiation factor",Transcription factor,202,0.505,0.731,0.5659,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,CNTN2,6900,Q02246,contactin 2,Receptor,99,0.581,0.692,0.0021095,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TAZ,6901,Q16635,tafazzin,Enzyme,252,0.477,0.808,0.72591,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,HNF1B,6928,P35680,HNF1 homeobox B,Nucleic acid binding,279,0.473,0.808,0.99976,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,TCN2,6948,P20062,transcobalamin 2,,104,0.578,0.615,1.0478E-06,0.01,,1,1,1,2018,2018
Autism Spectrum Disorders,C1510586,BUB1,699,O43683,BUB1 mitotic checkpoint serine/threonine kinase,Kinase,162,0.528,0.731,4.8813E-09,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,ACTC1,70,P68032,actin alpha cardiac muscle 1,Cellular structure,69,0.61,0.538,0.73668,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,PRDX2,7001,P32119,peroxiredoxin 2,Enzyme,243,0.474,0.885,0.086513,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,TERF1,7013,P54274,telomeric repeat binding factor 1,,102,0.563,0.692,0.90655,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TGFB2,7042,P61812,transforming growth factor beta 2,Signaling,389,0.433,0.885,0.99905,0.01,,0,1,0,2019,2019
Autism Spectrum Disorders,C1510586,TGM2,7052,P21980,transglutaminase 2,Enzyme,315,0.445,0.808,6.8118E-18,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,THAS,7055,,thoracoabdominal syndrome,,120,0.56,0.808,,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,THBS1,7057,P07996,thrombospondin 1,,480,0.407,0.885,0.99985,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TSPO,706,P30536,translocator protein,,341,0.444,0.885,0.00027398,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,THRB,7068,P10828,thyroid hormone receptor beta,Nuclear receptor,142,0.554,0.769,0.99676,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,TIMP4,7079,Q99727,TIMP metallopeptidase inhibitor 4,Enzyme modulator,108,0.559,0.769,0.00038342,0.01,,0,1,0,2013,2013
Autism Spectrum Disorders,C1510586,TLR4,7099,O00206,toll like receptor 4,,1174,0.321,0.962,4.6131E-09,0.01,,0,1,0,2017,2017
Autism Spectrum Disorders,C1510586,TM7SF2,7108,O76062,transmembrane 7 superfamily member 2,Enzyme,217,0.486,0.808,1.366E-07,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CLDN5,7122,O00501,claudin 5,Cell-cell junction,104,0.559,0.769,0.89512,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,TNFRSF1A,7132,P19438,TNF receptor superfamily member 1A,,487,0.409,0.923,0.9949,0.01,,1,1,1,2013,2013
Autism Spectrum Disorders,C1510586,TOP1,7150,P11387,DNA topoisomerase I,Enzyme,143,0.542,0.692,1,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,TPH1,7166,P17752,tryptophan hydroxylase 1,,127,0.553,0.731,3.1872E-07,0.01,,1,1,0,2011,2011
Autism Spectrum Disorders,C1510586,CRISP2,7180,P16562,cysteine rich secretory protein 2,Immune response,168,0.512,0.769,1.4437E-12,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TRH,7200,P20396,thyrotropin releasing hormone,,230,0.519,0.846,0.00089084,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,TRHR,7201,P34981,thyrotropin releasing hormone receptor,G-protein coupled receptor,35,0.695,0.308,0.2711,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,TRIO,7204,O75962,trio Rho guanine nucleotide exchange factor,Kinase,143,0.556,0.731,1,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,TRPC5,7224,Q9UL62,transient receptor potential cation channel subfamily C member 5,Ion channel,58,0.653,0.615,0.99973,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,TRPC6,7225,Q9Y210,transient receptor potential cation channel subfamily C member 6,Ion channel,166,0.514,0.692,3.0274E-07,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,TRPM2,7226,O94759,transient receptor potential cation channel subfamily M member 2,Ion channel,133,0.546,0.731,8.9633E-44,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MIR656,724026,,microRNA 656,,15,0.743,0.154,,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,TSNAX,7257,Q99598,translin associated factor X,,19,0.76,0.192,0.48922,0.01,,1,1,0,2009,2009
Autism Spectrum Disorders,C1510586,OPN1MW2,728458,P04001;P0DN77;P0DN78,"opsin 1, medium wave sensitive 2",,80,0.601,0.769,0.24464,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,TWIST1,7291,Q15672,twist family bHLH transcription factor 1,Transcription factor,559,0.397,0.846,0.34491,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,UCP3,7352,P55916,uncoupling protein 3,Transporter,66,0.619,0.577,9.5517E-10,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,UROD,7389,P06132,uroporphyrinogen decarboxylase,,166,0.521,0.769,1.2563E-08,0.01,,1,1,0,2008,2008
Autism Spectrum Disorders,C1510586,VCP,7415,P55072,valosin containing protein,,376,0.469,0.923,0.99999,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,VEGFA,7422,P15692,vascular endothelial growth factor A,Signaling,1899,0.266,0.923,0.000024085,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,VIP,7432,P01282,vasoactive intestinal peptide,Signaling,376,0.437,0.846,0.00041995,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,WT1,7490,P19544,WT1 transcription factor,Nucleic acid binding,446,0.422,0.808,0.99648,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,XPO1,7514,O14980,exportin 1,Receptor,178,0.504,0.692,1,0.01,,0,1,1,2011,2011
Autism Spectrum Disorders,C1510586,XRCC4,7518,Q13426,X-ray repair cross complementing 4,,192,0.528,0.769,8.2774E-07,0.01,,1,1,0,2016,2016
Autism Spectrum Disorders,C1510586,YWHAE,7531,P62258,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon,Chaperone,176,0.53,0.692,0.98479,0.01,,1,1,0,2012,2012
Autism Spectrum Disorders,C1510586,ZIC2,7546,O95409,Zic family member 2,Transcription factor,125,0.556,0.769,0.97362,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CACNA1A,773,O00555,calcium voltage-gated channel subunit alpha1 A,Ion channel,320,0.489,0.769,1,0.01,,1,1,0,2015,2015
Autism Spectrum Disorders,C1510586,CACNA1B,774,Q00975,calcium voltage-gated channel subunit alpha1 B,Ion channel,79,0.65,0.577,0.99998,0.01,,1,1,0,2010,2010
Autism Spectrum Disorders,C1510586,CACNB2,783,Q08289,calcium voltage-gated channel auxiliary subunit beta 2,Ion channel,56,0.659,0.538,2.6719E-06,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,SEMA3B,7869,Q13214,semaphorin 3B,Signaling,57,0.633,0.615,,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CAD,790,P27708,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",Enzyme,249,0.482,0.846,0.99993,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,GGCT,79017,O75223,gamma-glutamylcyclotransferase,,108,0.552,0.808,0.000143,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,MBOAT7,79143,Q96N66,membrane bound O-acyltransferase domain containing 7,Enzyme,83,0.612,0.5,0.113,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,FA2H,79152,Q7L5A8,fatty acid 2-hydroxylase,Enzyme,131,0.573,0.654,0.14678,0.01,,0,1,0,2013,2013
Autism Spectrum Disorders,C1510586,CALB2,794,P22676,calbindin 2,Calcium-binding protein,124,0.545,0.692,4.5423E-07,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,SLC52A2,79581,Q9HAB3,solute carrier family 52 member 2,Transporter,261,0.483,0.808,0.0024777,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CARS2,79587,Q9HA77,"cysteinyl-tRNA synthetase 2, mitochondrial",Enzyme,49,0.7,0.423,9.5929E-08,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,AIMP2,7965,Q13155,aminoacyl tRNA synthetase complex interacting multifunctional protein 2,,555,0.393,0.923,0.008024,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,MSANTD2,79684,Q6P1R3,Myb/SANT DNA binding domain containing 2,,2,1,0.038,0.90277,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,FBXO31,79791,Q5XUX0,F-box protein 31,,66,0.653,0.423,0.44439,0.01,,1,1,0,2013,2013
Autism Spectrum Disorders,C1510586,RBFA,79863,Q8N0V3,ribosome binding factor A,,1,1,0.038,0.000095095,0.01,,1,1,0,2014,2014
Autism Spectrum Disorders,C1510586,RABEP2,79874,Q9H5N1,"rabaptin, RAB GTPase binding effector protein 2",,36,0.682,0.654,0.0011388,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,CNTNAP3,79937,Q9BZ76,contactin associated protein family member 3,,5,0.861,0.192,1.7092E-11,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,NAA15,80155,Q9BXJ9,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",Enzyme,43,0.7,0.423,0.99578,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,FUZ,80199,Q9BT04,fuzzy planar cell polarity protein,,75,0.597,0.731,0.000012613,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,STAM,8027,Q92783,signal transducing adaptor molecule,,20,0.736,0.269,0.85048,0.01,,1,1,0,2017,2017
Autism Spectrum Disorders,C1510586,CPEB4,80315,Q17RY0,cytoplasmic polyadenylation element binding protein 4,Nucleic acid binding,70,0.621,0.462,0.98555,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,PPP1R2C,80316,O14990,PPP1R2C family member C,Enzyme modulator,231,0.478,0.846,,0.01,,1,1,0,2019,2019
Autism Spectrum Disorders,C1510586,FOSL1,8061,P15407,"FOS like 1, AP-1 transcription factor subunit",Transcription factor,150,0.519,0.846,0.15849,0.01,,1,1,0,2018,2018
Autism Spectrum Disorders,C1510586,ASXL3,80816,Q9C0F0,ASXL transcriptional regulator 3,,149,0.59,0.577,1,0.01,,1,1,0,2018,2018
